id,negotiation_id,legal_entity_id,action
101967,36540,2368148,offer
101968,36541,2368148,offer
101969,36542,2368148,offer
101970,36543,2368148,offer
101971,36544,2368148,offer
101984,36557,2368148,offer
101985,36558,2368148,offer
101986,36559,2368148,offer
101987,36560,2368148,offer
101993,36566,2368148,offer
101994,36567,2368148,offer
116374,43610,882833,offer
116377,43613,882833,offer
116380,43616,882833,offer
116390,43625,882833,offer
116393,43629,882833,offer
116395,43631,882833,offer
116400,43636,882833,offer
116404,43640,882833,offer
116409,43645,882833,offer
116413,43649,882833,offer
116415,43651,882833,offer
118683,4632,,cancel
118684,4677,,cancel
118685,4680,,cancel
118686,4681,,cancel
118687,4682,,cancel
118688,4683,,cancel
118689,4684,,cancel
102034,36607,2368148,offer
102035,36608,2368148,offer
102036,36609,2368148,offer
102037,36610,2368148,offer
102038,36611,2368148,offer
102039,36612,2368148,offer
116416,43652,882833,offer
118690,4685,,cancel
118691,4686,,cancel
118692,4721,,cancel
118693,4723,,cancel
118694,4725,,cancel
118695,4782,,cancel
118696,4784,,cancel
118697,4788,,cancel
118698,4794,,cancel
118699,4819,,cancel
118700,4820,,cancel
118701,4827,,cancel
118702,4828,,cancel
118703,4842,,cancel
118704,4848,,cancel
118705,4855,,cancel
118706,4876,,cancel
118707,4879,,cancel
118708,4881,,cancel
118709,4883,,cancel
118710,4885,,cancel
118711,4895,,cancel
118712,4897,,cancel
118713,4898,,cancel
118714,4904,,cancel
118715,4929,,cancel
118716,4930,,cancel
118717,4935,,cancel
102076,36650,2368148,offer
102077,36651,2368148,offer
102078,36652,2368148,offer
102079,36653,2368148,offer
102080,36654,2368148,offer
102081,36655,2368148,offer
102082,36656,2368148,offer
102083,36657,2368148,offer
116417,43596,2513114,offer
118718,4940,,cancel
118719,4947,,cancel
118720,4949,,cancel
118721,4959,,cancel
118722,4962,,cancel
118723,4966,,cancel
118724,4990,,cancel
118725,4998,,cancel
118726,5003,,cancel
118727,5018,,cancel
118728,5029,,cancel
118729,5032,,cancel
118730,5036,,cancel
118731,5050,,cancel
118732,5074,,cancel
118733,5097,,cancel
118734,5098,,cancel
118735,5100,,cancel
118736,5105,,cancel
118737,5118,,cancel
118738,5134,,cancel
118739,5138,,cancel
118740,5164,,cancel
118741,5173,,cancel
118742,5191,,cancel
118743,5192,,cancel
102111,36685,2368148,offer
102123,36697,2368148,offer
102124,36698,2368148,offer
102125,36699,2368148,offer
102126,36700,2368148,offer
102127,36701,2368148,offer
102128,36702,2368148,offer
102129,36703,2368148,offer
116418,43590,2504673,offer
118744,5197,,cancel
118745,5198,,cancel
118746,5201,,cancel
118747,5205,,cancel
118748,5206,,cancel
118749,5207,,cancel
118750,5222,,cancel
118751,5224,,cancel
118752,5225,,cancel
118753,5236,,cancel
118754,5242,,cancel
118755,5244,,cancel
118756,5245,,cancel
118757,5246,,cancel
118758,5247,,cancel
118759,5248,,cancel
118760,5249,,cancel
118761,5251,,cancel
118762,5252,,cancel
118763,5253,,cancel
118764,5254,,cancel
118765,5255,,cancel
118766,5256,,cancel
118767,5257,,cancel
118768,5258,,cancel
118769,5259,,cancel
102163,36737,2368148,offer
102164,36738,2368148,offer
102165,36739,2368148,offer
102166,36740,2368148,offer
102167,36741,2368148,offer
102168,36742,2368148,offer
102169,36743,2368148,offer
102170,36744,2368148,offer
102171,36745,2368148,offer
102172,36746,2368148,offer
102173,36747,2368148,offer
102174,36748,2368148,offer
116419,43586,2520780,offer
118770,5260,,cancel
118771,5261,,cancel
118772,5262,,cancel
118773,5263,,cancel
118774,5264,,cancel
118775,5267,,cancel
118776,5268,,cancel
118777,5269,,cancel
118778,5270,,cancel
118779,5271,,cancel
118780,5272,,cancel
118781,5273,,cancel
118782,5275,,cancel
118783,5277,,cancel
118784,5278,,cancel
118785,5279,,cancel
118786,5280,,cancel
118787,5283,,cancel
118788,5284,,cancel
118789,5285,,cancel
118790,5286,,cancel
102218,36792,2368148,offer
102219,36793,2368148,offer
116420,41496,2356601,offer
116421,41497,2356601,offer
116422,41498,2356601,offer
116423,41499,2356601,offer
116424,41501,2356601,offer
116425,41502,2356601,offer
116426,41503,2356601,offer
116427,41504,2356601,offer
116428,41505,2356601,offer
116429,41506,2356601,offer
116430,41507,2356601,offer
116431,41508,2356601,offer
116432,41509,2356601,offer
116433,41510,2356601,offer
116434,41511,2356601,offer
116435,41513,2356601,offer
116436,41514,2356601,offer
116437,41515,2356601,offer
116438,41516,2356601,offer
116439,41517,2356601,offer
116440,41518,2356601,offer
118791,5292,,cancel
102232,36806,2368148,offer
102233,36807,2368148,offer
116441,41519,2356601,offer
116442,41520,2356601,offer
116443,41521,2356601,offer
116444,41522,2356601,offer
118792,5293,,cancel
118793,5294,,cancel
118794,5295,,cancel
118795,5296,,cancel
118796,5297,,cancel
118797,5298,,cancel
118798,5299,,cancel
118799,5300,,cancel
118800,5301,,cancel
118801,5302,,cancel
118802,5303,,cancel
118803,5304,,cancel
118804,5305,,cancel
118805,5306,,cancel
118806,5307,,cancel
118807,5308,,cancel
118808,5309,,cancel
118809,5310,,cancel
118810,5311,,cancel
118811,5312,,cancel
118812,5313,,cancel
118813,5314,,cancel
118814,5315,,cancel
118815,5316,,cancel
118816,5317,,cancel
118817,5318,,cancel
118818,5319,,cancel
118819,5320,,cancel
102275,36849,2368148,offer
116445,34538,2356601,offer
116446,34539,2356601,offer
116447,34540,2356601,offer
116448,34541,2356601,offer
116449,34542,2356601,offer
116450,34543,2356601,offer
116451,34544,2356601,offer
116452,34545,2356601,offer
116453,34546,2356601,offer
118821,5322,,cancel
116454,34547,2356601,offer
116455,34548,2356601,offer
116456,34549,2356601,offer
116457,34550,2356601,offer
116458,34572,2356601,offer
116459,34573,2356601,offer
116460,34574,2356601,offer
116461,34575,2356601,offer
116462,34576,2356601,offer
116463,34578,2356601,offer
116464,34579,2356601,offer
116465,34580,2356601,offer
116466,34581,2356601,offer
102342,36916,2368148,offer
102343,36917,2368148,offer
102344,36918,2368148,offer
102345,36919,2368148,offer
102346,36920,2368148,offer
102347,36921,2368148,offer
102348,36922,2368148,offer
102349,36923,2368148,offer
102350,36924,2368148,offer
102351,36925,2368148,offer
102352,36926,2368148,offer
102353,36927,2368148,offer
102354,36928,2368148,offer
116467,34582,2356601,offer
118820,5321,,cancel
118822,5323,,cancel
118823,5324,,cancel
118824,5325,,cancel
118825,5327,,cancel
118826,5328,,cancel
118827,5329,,cancel
118828,5330,,cancel
118829,5331,,cancel
118830,5332,,cancel
118831,5333,,cancel
118832,5334,,cancel
118833,5335,,cancel
118834,5336,,cancel
118835,5337,,cancel
118836,5339,,cancel
118837,5341,,cancel
118838,5343,,cancel
118839,5344,,cancel
102398,36972,2368148,offer
102399,36973,2368148,offer
116468,34512,2356601,offer
116469,34513,2356601,offer
116470,34514,2356601,offer
116471,34515,2356601,offer
116472,34516,2356601,offer
116473,34517,2356601,offer
116474,34518,2356601,offer
116475,34519,2356601,offer
116476,34520,2356601,offer
116477,34521,2356601,offer
118848,5478,,cancel
116478,34522,2356601,offer
116479,34523,2356601,offer
116480,34524,2356601,offer
116481,34525,2356601,offer
116482,34526,2356601,offer
116483,34528,2356601,offer
116484,34529,2356601,offer
116485,34530,2356601,offer
116486,34531,2356601,offer
116487,34532,2356601,offer
116488,34533,2356601,offer
118840,5413,,cancel
102426,37000,2368148,offer
102434,37008,2368148,offer
102435,37009,2368148,offer
102436,37010,2368148,offer
102437,37011,2368148,offer
102438,37012,2368148,offer
102439,37013,2368148,offer
102440,37014,2368148,offer
116489,34534,2356601,offer
116490,34535,2356601,offer
116491,34536,2356601,offer
116492,34537,2356601,offer
116493,34577,2356601,offer
116517,40170,2356601,offer
5225,439,,cancel
116518,40275,2356601,offer
116567,34585,2356601,offer
116568,34586,2356601,offer
116569,34587,2356601,offer
116570,34588,2356601,offer
116571,34641,2356601,offer
116572,34642,2356601,offer
116573,34643,2356601,offer
116574,34644,2356601,offer
116575,34645,2356601,offer
116576,34646,2356601,offer
102458,37032,2368148,offer
102459,37033,2368148,offer
102460,37034,2368148,offer
102461,37035,2368148,offer
102462,37036,2368148,offer
102463,37037,2368148,offer
102464,37038,2368148,offer
102465,37039,2368148,offer
102466,37040,2368148,offer
102467,37041,2368148,offer
102468,37042,2368148,offer
102477,37051,2368148,offer
102478,37052,2368148,offer
102479,37053,2368148,offer
116494,34506,2356601,offer
116495,34507,2356601,offer
118849,5479,,cancel
116496,34508,2356601,offer
116497,34509,2356601,offer
116498,34510,2356601,offer
116499,34511,2356601,offer
116500,34551,2356601,offer
116501,34571,2356601,offer
116502,34598,2356601,offer
116503,34599,2356601,offer
116504,34600,2356601,offer
116505,34601,2356601,offer
118841,5425,,cancel
102521,37095,2368148,offer
102522,37096,2368148,offer
102523,37097,2368148,offer
102524,37098,2368148,offer
102525,37099,2368148,offer
102526,37100,2368148,offer
102527,37101,2368148,offer
102528,37102,2368148,offer
102529,37103,2368148,offer
102530,37104,2368148,offer
102531,37105,2368148,offer
102532,37106,2368148,offer
102533,37107,2368148,offer
102534,37108,2368148,offer
116506,34602,2356601,offer
116507,34603,2356601,offer
116508,34604,2356601,offer
116509,34605,2356601,offer
116510,34606,2356601,offer
116511,34607,2356601,offer
116512,34608,2356601,offer
116513,34609,2356601,offer
116514,34610,2356601,offer
116515,34611,2356601,offer
116516,34612,2356601,offer
118842,5435,,cancel
118843,5471,,cancel
118844,5473,,cancel
102570,37144,2368148,offer
102571,37145,2368148,offer
102572,37146,2368148,offer
102573,37147,2368148,offer
102574,37148,2368148,offer
116519,34504,2356601,offer
116520,34505,2356601,offer
116521,34589,2356601,offer
116522,34590,2356601,offer
116523,34591,2356601,offer
116524,34592,2356601,offer
116525,34593,2356601,offer
116526,34594,2356601,offer
116527,34596,2356601,offer
116528,34597,2356601,offer
116529,34613,2356601,offer
116530,34614,2356601,offer
116531,34615,2356601,offer
116532,34616,2356601,offer
116533,34617,2356601,offer
116534,34618,2356601,offer
116535,34619,2356601,offer
116536,34620,2356601,offer
116537,34621,2356601,offer
102620,37194,2368148,offer
102621,37195,2368148,offer
116538,34622,2356601,offer
116539,34623,2356601,offer
116540,34624,2356601,offer
116541,34625,2356601,offer
116542,34626,2356601,offer
116543,34627,2356601,offer
116544,34628,2356601,offer
116545,34629,2356601,offer
116546,34630,2356601,offer
116547,34631,2356601,offer
116548,34632,2356601,offer
116549,34633,2356601,offer
116550,34634,2356601,offer
5231,353,,cancel
116551,34635,2356601,offer
116552,34649,2356601,offer
116553,34650,2356601,offer
116554,34651,2356601,offer
116555,34652,2356601,offer
116556,34653,2356601,offer
116557,34654,2356601,offer
116558,34655,2356601,offer
118845,5475,,cancel
116559,34656,2356601,offer
116560,34657,2356601,offer
116561,34658,2356601,offer
116562,34659,2356601,offer
116563,34660,2356601,offer
116564,34661,2356601,offer
116565,34662,2356601,offer
116566,34663,2356601,offer
116617,34636,2356601,offer
116618,34638,2356601,offer
116619,34639,2356601,offer
116620,34640,2356601,offer
116621,34702,2356601,offer
116622,34703,2356601,offer
116623,34704,2356601,offer
116624,34705,2356601,offer
116625,34706,2356601,offer
116626,34707,2356601,offer
116627,34708,2356601,offer
116628,34709,2356601,offer
116629,34710,2356601,offer
116630,34711,2356601,offer
116631,34713,2356601,offer
102691,37265,2368148,offer
102692,37266,2368148,offer
102693,37267,2368148,offer
102694,37268,2368148,offer
102695,37269,2368148,offer
102696,37270,2368148,offer
102711,37285,2368148,offer
102712,37286,2368148,offer
102713,37287,2368148,offer
102714,37288,2368148,offer
116577,34647,2356601,offer
116578,34648,2356601,offer
116579,34664,2356601,offer
116580,34665,2356601,offer
116581,34666,2356601,offer
116582,34667,2356601,offer
116583,34668,2356601,offer
116584,34669,2356601,offer
118850,5480,,cancel
116585,34670,2356601,offer
116586,34671,2356601,offer
116587,34672,2356601,offer
116588,34673,2356601,offer
116589,34674,2356601,offer
116590,34675,2356601,offer
116591,34676,2356601,offer
118846,5476,,cancel
102734,37308,2368148,offer
102735,37309,2368148,offer
102736,37310,2368148,offer
102737,37311,2368148,offer
102738,37312,2368148,offer
102739,37313,2368148,offer
102740,37314,2368148,offer
102741,37315,2368148,offer
102742,37316,2368148,offer
102743,37317,2368148,offer
102744,37318,2368148,offer
102745,37319,2368148,offer
102746,37320,2368148,offer
102750,37324,2368148,offer
116592,34677,2356601,offer
116593,34678,2356601,offer
116594,34679,2356601,offer
116595,34680,2356601,offer
116596,34681,2356601,offer
116597,34682,2356601,offer
116598,34683,2356601,offer
116599,34684,2356601,offer
116600,34685,2356601,offer
116601,34686,2356601,offer
116602,34687,2356601,offer
116603,34688,2356601,offer
118847,5477,,cancel
102799,37373,2368148,offer
102800,37374,2368148,offer
102801,37375,2368148,offer
102802,37376,2368148,offer
102803,37377,2368148,offer
102804,37378,2368148,offer
116604,34689,2356601,offer
116605,34690,2356601,offer
116606,34691,2356601,offer
116607,34692,2356601,offer
116608,34693,2356601,offer
116609,34694,2356601,offer
116610,34695,2356601,offer
116611,34696,2356601,offer
116612,34697,2356601,offer
116613,34698,2356601,offer
116614,34699,2356601,offer
116615,34700,2356601,offer
116616,34701,2356601,offer
118851,5481,,cancel
118852,5482,,cancel
118853,5483,,cancel
118854,5484,,cancel
118855,5485,,cancel
118856,5486,,cancel
102836,37410,2368148,offer
102837,37411,2368148,offer
102838,37412,2368148,offer
102839,37413,2368148,offer
102840,37414,2368148,offer
102841,37415,2368148,offer
102842,37416,2368148,offer
102843,37417,2368148,offer
102844,37418,2368148,offer
102849,37423,2368148,offer
116632,34714,2356601,offer
116633,34715,2356601,offer
116634,34716,2356601,offer
116635,34717,2356601,offer
116636,34718,2356601,offer
116637,34719,2356601,offer
116638,34720,2356601,offer
118857,5487,,cancel
118858,5488,,cancel
118859,5489,,cancel
118860,5490,,cancel
118861,5491,,cancel
118862,5492,,cancel
118863,5493,,cancel
118864,5494,,cancel
118865,5495,,cancel
118866,5496,,cancel
118867,5497,,cancel
118868,5498,,cancel
118869,5500,,cancel
118870,5501,,cancel
102893,37467,2368148,offer
102894,37468,2368148,offer
116639,43596,882833,offer
116641,43590,2504673,decline
116642,43590,,cancel
118871,5502,,cancel
118872,5504,,cancel
118873,5505,,cancel
118874,5506,,cancel
118875,5507,,cancel
118876,5508,,cancel
118877,5509,,cancel
118878,5510,,cancel
118879,5511,,cancel
118880,5512,,cancel
118881,5513,,cancel
118882,5514,,cancel
118883,5515,,cancel
118884,5516,,cancel
118885,5517,,cancel
118886,5518,,cancel
118887,5519,,cancel
118888,5520,,cancel
118889,5521,,cancel
118890,5522,,cancel
118891,5523,,cancel
118892,5524,,cancel
118893,5525,,cancel
118894,5526,,cancel
118895,5527,,cancel
118896,5528,,cancel
118897,5529,,cancel
118898,5530,,cancel
118899,5531,,cancel
118900,5532,,cancel
118901,5534,,cancel
102939,37513,2368148,offer
116640,43590,882833,offer
118902,5535,,cancel
118903,5536,,cancel
118904,5537,,cancel
118905,5538,,cancel
118906,5539,,cancel
118907,5540,,cancel
118908,5541,,cancel
118909,5542,,cancel
118910,5543,,cancel
118911,5544,,cancel
118912,5545,,cancel
118913,5546,,cancel
118914,5547,,cancel
118915,5548,,cancel
118916,5549,,cancel
118917,5550,,cancel
118918,5551,,cancel
118919,5552,,cancel
118920,5553,,cancel
118921,5554,,cancel
118922,5555,,cancel
118923,5556,,cancel
118924,5557,,cancel
118925,5558,,cancel
118926,5559,,cancel
118927,5560,,cancel
118928,5561,,cancel
118929,5562,,cancel
118930,5563,,cancel
118931,5564,,cancel
118932,5565,,cancel
118933,5566,,cancel
118934,5567,,cancel
118935,5568,,cancel
102982,37556,2368148,offer
102983,37557,2368148,offer
102984,37558,2368148,offer
116643,43596,2513114,accept
116644,43596,2513114,sign
118936,5569,,cancel
118937,5570,,cancel
118938,5571,,cancel
118939,5572,,cancel
118940,5573,,cancel
118941,5574,,cancel
118942,5575,,cancel
118943,5576,,cancel
118944,5577,,cancel
118945,5578,,cancel
118946,5579,,cancel
118947,5580,,cancel
118948,5581,,cancel
118949,5582,,cancel
118950,5583,,cancel
118951,5584,,cancel
118952,5585,,cancel
118953,5586,,cancel
118954,5587,,cancel
118955,5588,,cancel
118956,5589,,cancel
118957,5590,,cancel
118958,5591,,cancel
118959,5592,,cancel
118960,5593,,cancel
118961,5594,,cancel
118962,5595,,cancel
118963,5596,,cancel
118964,5597,,cancel
118965,5598,,cancel
118966,5599,,cancel
116645,43596,2513114,add_payment_info
118967,5600,,cancel
118968,5601,,cancel
118969,5602,,cancel
118970,5603,,cancel
118971,5604,,cancel
118972,5605,,cancel
118973,5606,,cancel
118974,5607,,cancel
118975,5608,,cancel
118976,5609,,cancel
118977,5610,,cancel
118978,5611,,cancel
118979,5612,,cancel
118980,5613,,cancel
118981,5614,,cancel
118982,5615,,cancel
118983,5616,,cancel
118984,5617,,cancel
118985,5618,,cancel
118986,5619,,cancel
118987,5620,,cancel
118988,5621,,cancel
118989,5622,,cancel
118990,5623,,cancel
118991,5624,,cancel
118992,5625,,cancel
118993,5629,,cancel
118994,5630,,cancel
118995,5631,,cancel
118996,5632,,cancel
118997,5633,,cancel
118998,5634,,cancel
118999,5635,,cancel
119000,5636,,cancel
119001,5637,,cancel
103056,37630,2368148,offer
103057,37631,2368148,offer
103058,37632,2368148,offer
103063,37637,2368148,offer
103064,37638,2368148,offer
103065,37639,2368148,offer
103066,37640,2368148,offer
103067,37641,2368148,offer
103068,37642,2368148,offer
103069,37643,2368148,offer
119002,5638,,cancel
119003,5639,,cancel
119004,5640,,cancel
119005,5641,,cancel
119006,5642,,cancel
119007,5643,,cancel
119008,5644,,cancel
119009,5645,,cancel
119010,5646,,cancel
119011,5647,,cancel
119012,5648,,cancel
119013,5649,,cancel
119014,5650,,cancel
119015,5651,,cancel
119016,5652,,cancel
119017,5653,,cancel
119018,5654,,cancel
119019,5655,,cancel
119020,5656,,cancel
119021,5657,,cancel
119022,5658,,cancel
119023,5659,,cancel
119024,5660,,cancel
119025,5661,,cancel
119026,5662,,cancel
103110,37684,2368148,offer
103111,37685,2368148,offer
103112,37686,2368148,offer
103113,37687,2368148,offer
103114,37688,2368148,offer
103115,37689,2368148,offer
103116,37690,2368148,offer
103117,37691,2368148,offer
103118,37692,2368148,offer
103119,37693,2368148,offer
119027,5663,,cancel
119028,5664,,cancel
119029,5665,,cancel
119030,5666,,cancel
119031,5667,,cancel
119032,5668,,cancel
119033,5669,,cancel
119034,5670,,cancel
119035,5671,,cancel
119036,5672,,cancel
119037,5673,,cancel
119038,5674,,cancel
119039,5675,,cancel
119040,5676,,cancel
119041,5677,,cancel
119042,5678,,cancel
119043,5679,,cancel
119044,5680,,cancel
119045,5682,,cancel
119046,5683,,cancel
119047,5684,,cancel
119048,5685,,cancel
119049,5686,,cancel
119050,5688,,cancel
119051,5689,,cancel
103161,37735,2368148,offer
103162,37736,2368148,offer
103163,37737,2368148,offer
103164,37738,2368148,offer
119052,5690,,cancel
119053,5691,,cancel
119054,5692,,cancel
119055,5693,,cancel
119056,5694,,cancel
119057,5695,,cancel
119058,5696,,cancel
119059,5697,,cancel
119060,5698,,cancel
119061,5699,,cancel
119062,5700,,cancel
119063,5702,,cancel
119064,5703,,cancel
119065,5704,,cancel
119066,5705,,cancel
119067,5706,,cancel
119068,5707,,cancel
119069,5708,,cancel
119070,5709,,cancel
119071,5710,,cancel
119072,5711,,cancel
119073,5712,,cancel
119074,5713,,cancel
119075,5714,,cancel
119076,5715,,cancel
119077,5716,,cancel
119078,5717,,cancel
119079,5718,,cancel
119080,5719,,cancel
119081,5720,,cancel
119082,5721,,cancel
119083,5722,,cancel
103203,37777,2368148,offer
103204,37778,2368148,offer
103205,37779,2368148,offer
103206,37780,2368148,offer
103207,37781,2368148,offer
103208,37782,2368148,offer
103209,37783,2368148,offer
119084,5723,,cancel
119085,5724,,cancel
119086,5725,,cancel
119087,5726,,cancel
119088,5727,,cancel
119089,5728,,cancel
119090,5729,,cancel
119091,5730,,cancel
119092,5731,,cancel
119093,5732,,cancel
119094,5733,,cancel
119095,5734,,cancel
119096,5735,,cancel
119097,5736,,cancel
119098,5737,,cancel
119099,5738,,cancel
119100,5740,,cancel
119101,5741,,cancel
119102,5742,,cancel
119103,5743,,cancel
119104,5744,,cancel
119105,5745,,cancel
119106,5746,,cancel
119107,5747,,cancel
119108,5748,,cancel
119109,5749,,cancel
119110,5750,,cancel
119111,5751,,cancel
103247,37821,2368148,offer
103248,37822,2368148,offer
119112,5752,,cancel
119113,5753,,cancel
119114,5754,,cancel
119115,5755,,cancel
119116,5757,,cancel
119117,5758,,cancel
119118,5759,,cancel
119119,5760,,cancel
119120,5761,,cancel
119121,5762,,cancel
119122,5763,,cancel
119123,5764,,cancel
119124,5765,,cancel
119125,5766,,cancel
119126,5767,,cancel
119127,5768,,cancel
119128,5769,,cancel
119129,5770,,cancel
119130,5771,,cancel
119131,5773,,cancel
119132,5774,,cancel
119133,5778,,cancel
119134,5780,,cancel
119135,5785,,cancel
119136,5786,,cancel
119137,5787,,cancel
119138,5788,,cancel
119139,5789,,cancel
119140,5790,,cancel
119141,5791,,cancel
119142,5794,,cancel
119143,5796,,cancel
5234,2362,,cancel
119144,5801,,cancel
119145,5804,,cancel
103288,37862,2368148,offer
103289,37863,2368148,offer
103290,37864,2368148,offer
103291,37865,2368148,offer
103292,37866,2368148,offer
103293,37867,2368148,offer
103294,37868,2368148,offer
119146,5806,,cancel
119147,5807,,cancel
119148,5808,,cancel
119149,5809,,cancel
119150,5813,,cancel
119151,5814,,cancel
119152,5815,,cancel
119153,14491,,cancel
119154,14503,,cancel
119155,14530,,cancel
119156,14535,,cancel
119157,14539,,cancel
119158,14543,,cancel
119159,14569,,cancel
119160,14573,,cancel
119161,14584,,cancel
119162,14597,,cancel
119163,14635,,cancel
119164,14647,,cancel
119165,14664,,cancel
119166,14673,,cancel
119167,14686,,cancel
119168,14690,,cancel
119169,14704,,cancel
119170,14706,,cancel
119171,14721,,cancel
119172,14727,,cancel
119173,14730,,cancel
103329,37903,2368148,offer
103330,37904,2368148,offer
103331,37905,2368148,offer
103332,37906,2368148,offer
103333,37907,2368148,offer
103334,37908,2368148,offer
103335,37909,2368148,offer
119174,14732,,cancel
119175,14746,,cancel
119176,14762,,cancel
119177,14768,,cancel
119178,14770,,cancel
119179,14781,,cancel
119180,14793,,cancel
119181,14824,,cancel
119182,14830,,cancel
119183,14833,,cancel
119184,14842,,cancel
119185,14845,,cancel
119186,14855,,cancel
119187,14858,,cancel
119188,14860,,cancel
119189,14877,,cancel
119190,14880,,cancel
119191,14881,,cancel
119192,14914,,cancel
119193,14915,,cancel
119194,14920,,cancel
119195,14949,,cancel
119196,14953,,cancel
119197,14966,,cancel
119198,14974,,cancel
119199,14995,,cancel
119200,14997,,cancel
119201,14999,,cancel
103366,37940,2368148,offer
103367,37941,2368148,offer
103368,37942,2368148,offer
103369,37943,2368148,offer
103370,37944,2368148,offer
103371,37945,2368148,offer
103372,37946,2368148,offer
103373,37947,2368148,offer
103374,37948,2368148,offer
103375,37949,2368148,offer
119202,15007,,cancel
119203,15041,,cancel
119204,15052,,cancel
119205,15059,,cancel
119206,15063,,cancel
119207,15068,,cancel
119208,15078,,cancel
119209,15114,,cancel
119210,15135,,cancel
119211,15136,,cancel
119212,15180,,cancel
119213,15193,,cancel
119214,15194,,cancel
119215,15197,,cancel
119216,15203,,cancel
119217,15228,,cancel
119218,15253,,cancel
119219,15258,,cancel
119220,15261,,cancel
119221,15275,,cancel
119222,15284,,cancel
119223,15292,,cancel
119224,15297,,cancel
119225,15300,,cancel
119226,15305,,cancel
119255,15527,,cancel
103413,37987,2368148,offer
103414,37988,2368148,offer
103415,37989,2368148,offer
103416,37990,2368148,offer
103417,37991,2368148,offer
103418,37992,2368148,offer
103419,37993,2368148,offer
103420,37994,2368148,offer
119227,15308,,cancel
119228,15349,,cancel
119229,15358,,cancel
119230,15370,,cancel
119231,15379,,cancel
119232,15392,,cancel
119233,15396,,cancel
119234,15398,,cancel
119235,15414,,cancel
119236,15419,,cancel
119237,15420,,cancel
119238,15433,,cancel
119239,15437,,cancel
119240,15438,,cancel
119241,15441,,cancel
119242,15449,,cancel
119243,15452,,cancel
119244,15453,,cancel
119245,15454,,cancel
119246,15461,,cancel
119247,15462,,cancel
119248,15493,,cancel
119249,15496,,cancel
119250,15505,,cancel
119251,15507,,cancel
119252,15509,,cancel
119253,15518,,cancel
119254,15522,,cancel
119256,15544,,cancel
119257,15558,,cancel
119258,15560,,cancel
119259,15562,,cancel
119260,15566,,cancel
119261,15575,,cancel
119262,15580,,cancel
119263,15587,,cancel
119264,15639,,cancel
119265,15641,,cancel
119266,15646,,cancel
119267,15650,,cancel
119268,15654,,cancel
119269,15657,,cancel
119270,15687,,cancel
119271,15696,,cancel
119272,15699,,cancel
119273,15712,,cancel
119274,15717,,cancel
119275,15731,,cancel
119276,15735,,cancel
119277,15742,,cancel
119278,15763,,cancel
119279,15770,,cancel
119280,15795,,cancel
119281,15812,,cancel
119282,15832,,cancel
119283,15833,,cancel
119284,15845,,cancel
119285,15854,,cancel
119286,15858,,cancel
119287,15864,,cancel
119288,15867,,cancel
119289,15868,,cancel
103517,38091,2368148,offer
119290,15875,,cancel
119291,15883,,cancel
119292,15899,,cancel
119293,15905,,cancel
119294,15919,,cancel
119295,15933,,cancel
119296,15939,,cancel
119297,15947,,cancel
119298,15950,,cancel
119299,15959,,cancel
119300,15970,,cancel
119301,15985,,cancel
119302,15988,,cancel
119303,15995,,cancel
119304,16005,,cancel
119305,16024,,cancel
119306,16027,,cancel
119307,16034,,cancel
119308,16038,,cancel
119309,16050,,cancel
119310,16056,,cancel
119311,16059,,cancel
119312,16086,,cancel
119313,16095,,cancel
119314,16099,,cancel
119315,16107,,cancel
119316,16108,,cancel
119317,16145,,cancel
119318,16150,,cancel
119319,16163,,cancel
119320,16172,,cancel
119321,16175,,cancel
119322,16176,,cancel
119323,16181,,cancel
119324,16185,,cancel
103566,38140,2368148,offer
103567,38141,2368148,offer
103568,38142,2368148,offer
103569,38143,2368148,offer
119325,16188,,cancel
119326,16197,,cancel
119327,16203,,cancel
119328,16207,,cancel
119329,16216,,cancel
119330,16229,,cancel
119331,16245,,cancel
119332,16252,,cancel
119333,16254,,cancel
119334,16257,,cancel
119335,16269,,cancel
119336,16275,,cancel
119337,16282,,cancel
119338,16315,,cancel
119339,16352,,cancel
119340,16373,,cancel
119341,16381,,cancel
119342,16390,,cancel
119343,16397,,cancel
119344,16408,,cancel
119345,16411,,cancel
119346,16417,,cancel
119347,16428,,cancel
119348,16434,,cancel
119349,16447,,cancel
119350,16459,,cancel
119351,16460,,cancel
119352,16469,,cancel
119353,16473,,cancel
119354,16476,,cancel
119355,16481,,cancel
119356,16498,,cancel
103593,38167,2368148,offer
103594,38168,2368148,offer
103595,38169,2368148,offer
103596,38170,2368148,offer
103597,38171,2368148,offer
103598,38172,2368148,offer
103599,38173,2368148,offer
119357,16507,,cancel
119358,16509,,cancel
119359,16523,,cancel
119360,16536,,cancel
119361,16539,,cancel
119362,16556,,cancel
119363,16562,,cancel
119364,16571,,cancel
119365,16575,,cancel
119366,16577,,cancel
119367,16605,,cancel
119368,16608,,cancel
119369,16617,,cancel
119370,16632,,cancel
119371,16643,,cancel
119372,16648,,cancel
119373,16661,,cancel
119374,16670,,cancel
119375,16674,,cancel
119376,16689,,cancel
119377,16692,,cancel
119378,16693,,cancel
119379,16702,,cancel
119380,16714,,cancel
119381,16715,,cancel
119382,16723,,cancel
119383,16737,,cancel
119384,16750,,cancel
103643,38217,2368148,offer
103644,38218,2368148,offer
103645,38219,2368148,offer
103646,38220,2368148,offer
103647,38221,2368148,offer
103648,38222,2368148,offer
103649,38223,2368148,offer
103650,38224,2368148,offer
